math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid,composite_score,resource_index,schltype_enc,schllocation_enc,gender_enc,immig_enc,homelang_enc,schlregion_enc,cluster
574.69141,558.66779,547.10107,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-0.1201,0.0321,-0.0821,0.0139,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82653750,560.1534233333333,6,1,3,0,1,0,2,2
481.44321,502.33701,486.94449,Female,Native,Language of test,Yes,No,No,No,Yes,Yes,More than 500 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,2.1655,-1.4299,1.2352,1.232,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82652617,490.24156999999997,3,1,3,0,1,0,2,1
554.43402,557.66809,569.01978,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.3456,0.1927,0.0885,0.4091,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82651195,560.3739633333333,5,1,3,0,1,0,2,2
422.60599,426.7345,405.71451,Female,Native,Language of test,No,Yes,Yes,No,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.1508,-1.5262,-0.0847,-0.1557,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82653473,418.3516666666667,4,1,3,0,1,0,2,1
465.04379,444.8465,408.72131,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.2598,1.1563,1.4618,1.9538,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82651635,439.53720000000004,6,1,3,0,1,0,2,2
483.71359,485.63269,505.84879,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-1.6287,0.0321,0.0769,0.0139,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82651166,491.73169,6,1,3,0,1,0,2,1
377.56149,366.25101,377.51019,Male,Native,Language of test,Yes,Yes,Yes,No,No,Yes,0-10 books,ISCED 2,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.7273,-1.1119,-1.1595,-1.6506,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82650205,373.77423,4,1,3,1,1,0,2,1
505.49799,492.51721,461.935,Male,Native,Language of test,No,Yes,Yes,No,Yes,Yes,11-25 books,ISCED 1,ISCED 1,ISCED 1,7,-1.6287,-1.1358,-0.9924,-0.8588,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82650524,486.65006666666665,4,1,3,1,1,0,2,1
553.64697,563.40527,511.8219,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.2107,-0.1639,-0.2012,-0.1135,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82653169,542.9580466666666,5,1,3,1,1,0,2,1
505.00061,475.1962,489.83911,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.4945,1.1563,0.9656,1.9538,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82654534,490.0119733333333,6,1,3,1,1,0,2,2
468.54489,408.8902,385.54819,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-1.2278,0.0321,0.5293,0.4241,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82650627,420.99442666666664,6,1,3,1,1,0,2,1
513.32739,495.85931,510.12561,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-0.0652,1.1563,1.4488,3.4968,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82652731,506.43743666666666,6,1,3,1,1,0,2,2
499.6048,512.32111,537.72852,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-0.831,-1.0418,0.8226,0.196,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82650430,516.5514766666666,6,1,3,1,1,0,2,2
555.64771,546.71448,545.69421,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,0.2145,1.1563,1.2281,0.7936,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82652187,549.3521333333333,6,1,3,1,1,0,2,2
573.24768,579.49933,584.82782,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.5975,1.1563,0.4047,0.0139,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,20.0839,1436,28,82650059,82653743,579.19161,6,1,3,1,1,0,2,2
506.25351,565.01093,518.3064,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.2107,-0.1108,0.6393,1.232,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82654449,529.8569466666667,6,1,0,0,1,0,2,1
444.07309,551.12701,516.49438,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,-0.7541,-0.075,0.4461,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82650297,503.89816,5,1,0,0,1,0,2,1
428.34711,443.2244,432.69589,Female,Native,Language of test,Yes,No,Yes,Yes,Yes,No,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.2818,-0.6303,-0.2554,0.0734,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82652001,434.75579999999997,4,1,0,0,1,0,2,1
446.72751,415.957,462.88211,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,0.6093,-0.1639,0.0325,0.6155,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82654295,441.85554,5,1,0,0,1,0,2,1
450.57681,464.49551,449.14441,Female,Native,Language of test,No,No,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-1.2278,-1.2004,1.1885,0.6932,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82650442,454.73891000000003,4,1,0,0,1,0,2,1
460.52649,486.8941,502.29391,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-1.6287,0.2156,-0.5448,-0.3191,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82651159,483.2381666666667,6,1,0,0,1,0,2,1
443.56311,426.66849,419.76019,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.2278,1.1563,0.4889,0.8479,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82652757,429.99726333333336,6,1,0,0,1,0,2,2
304.81921,348.9447,372.44949,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,More than 500 books,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,0.0045,0.0659,1.0758,3.4968,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82652091,342.07113333333336,5,1,0,0,1,0,2,2
501.50781,531.47308,518.39819,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-0.0652,0.0321,1.1959,1.9538,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82652273,517.1263600000001,5,1,0,1,1,0,2,2
416.50381,432.577,436.23349,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.6174,-0.7218,0.8929,0.9104,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82650880,428.4381,6,1,0,1,1,0,2,2
438.86279,385.9068,403.95941,Male,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,11-25 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-1.2278,-1.4432,-0.6928,-1.048,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82651430,409.57633333333337,5,1,0,1,1,0,2,1
550.0036,517.11768,546.33832,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.1508,-0.1108,-1.2317,-1.3205,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82653247,537.8198666666666,6,1,0,1,1,0,2,1
457.23331,366.52759,400.85309,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,-0.1639,0.4225,0.1321,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82654086,408.2046633333334,5,1,0,1,1,0,2,1
480.27789,477.31931,514.35968,Male,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,0-10 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.2598,-1.718,-0.5826,-1.6149,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82653198,490.6522933333333,5,1,0,1,1,0,2,1
510.11359,471.72339,511.93851,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.2278,-0.1108,-0.6863,-0.3708,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,13.1129,813,28,82650060,82651726,497.92516333333333,6,1,0,1,1,0,2,1
552.34509,526.33398,528.68909,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,-0.7218,0.5895,0.9455,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82652886,535.7893866666667,6,1,2,0,1,0,2,2
510.6572,545.25641,560.32739,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.3941,0.0321,1.0449,2.618,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82651350,538.747,6,1,2,0,1,0,2,2
355.0831,354.26819,336.90051,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 2,"ISCED 5A, 6","ISCED 5A, 6",16,-0.3331,1.1563,1.8177,0.6155,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82651828,348.7506,6,1,2,0,1,0,2,2
636.03229,585.0351,618.3797,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.4343,-0.7218,0.7357,-0.3726,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82650307,613.14903,6,1,2,1,1,0,2,1
571.85773,588.33557,583.41919,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.7039,-0.7218,0.5177,-0.2903,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82652602,581.2041633333333,6,1,2,1,1,0,2,1
489.17319,460.48819,418.61459,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-0.2031,0.0321,0.7931,0.6155,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82652862,456.09199000000007,6,1,2,1,1,0,2,2
578.09302,563.81061,589.95178,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.9969,1.1563,1.3816,1.4083,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82650712,577.2851366666667,6,1,2,1,1,0,2,2
415.3584,355.08179,402.08801,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,0.6093,0.0321,0.8602,0.6155,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82651423,390.84273333333334,6,1,2,1,1,0,2,2
397.74249,398.95969,408.54041,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-1.3465,0.0321,-0.0109,-0.0823,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82651605,401.74753000000004,6,1,2,1,1,0,2,1
672.42059,662.5307,663.7655,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.6062,-0.7218,0.5004,0.6932,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82651019,666.23893,6,1,2,1,1,0,2,1
512.28809,426.6203,467.00531,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-0.356,1.1563,0.7842,0.1321,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82651797,468.6379,6,1,2,1,1,0,2,2
512.59241,550.80481,538.40198,Male,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.0514,-0.6134,2.3278,3.4968,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82651155,533.9330666666666,5,1,2,1,1,0,2,2
622.76947,557.45959,635.80389,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.5025,0.6645,0.6204,0.7558,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82650705,605.3443166666667,6,1,2,1,1,0,2,2
642.47949,667.93262,714.48242,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.1942,0.2991,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82650970,674.9648433333334,6,1,2,1,1,0,2,2
490.83871,542.06219,557.07758,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,0.6062,0.0321,-1.0139,-0.822,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.531,981,23,82650061,82653771,529.9928266666667,5,1,2,1,1,0,2,1
503.10159,482.3533,558.03729,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-0.831,0.0321,1.564,2.618,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82651160,514.4973933333333,6,1,3,0,1,0,2,2
411.12619,461.5343,465.0495,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,2.1655,1.1563,1.5908,3.4968,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82653939,445.90333000000004,6,1,3,0,1,0,2,2
561.5799,479.58981,514.25659,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.6093,1.1563,0.452,0.1321,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82651939,518.4754333333333,6,1,3,0,0,1,2,2
428.4039,449.48471,427.6604,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,0.0321,0.0546,0.2793,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82651037,435.1830033333333,6,1,3,0,1,0,2,1
438.97141,485.59839,392.039,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.522,1.1563,0.792,1.0751,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82652880,438.8696,6,1,3,0,0,1,2,1
485.03781,477.89389,448.32651,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.0433,0.0659,1.1221,1.4662,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82654187,470.4194033333333,5,1,3,0,1,0,2,2
456.58441,480.75629,459.62689,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-0.4945,-0.7541,-1.159,-1.0819,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82652024,465.65586333333334,5,1,3,0,1,0,2,1
462.48419,495.25189,461.33331,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,No,26-100 books,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-0.8341,-1.4682,-0.4508,-0.6393,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82650538,473.02313000000004,4,1,3,0,1,0,2,1
497.82401,593.2038,574.28992,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-0.4365,0.0321,0.2138,-0.1647,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82652497,555.1059100000001,6,1,3,0,1,0,2,1
475.96851,514.52612,515.14978,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-0.0071,1.1563,1.2945,2.618,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82654324,501.88147,6,1,3,1,1,0,2,2
481.00851,466.35339,506.6738,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.8272,0.4091,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82650380,484.67856666666665,6,1,3,1,1,0,2,2
401.5452,425.12619,430.21439,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.3483,0.8021,0.7638,1.4083,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82652759,418.96192666666667,6,1,3,1,1,0,2,2
349.427,367.7966,341.2493,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.4343,-0.1108,0.1183,0.9104,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82651251,352.8243,6,1,3,1,1,0,2,2
539.52777,555.89569,540.02539,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-0.2107,1.1563,0.6285,0.8479,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82652855,545.1496166666667,6,1,3,1,1,0,2,2
466.2641,527.92603,530.04852,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,2.1655,0.8021,0.1309,1.4083,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82651049,508.07955,6,1,3,1,1,0,2,2
515.14001,516.71851,528.24268,Male,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-0.7273,0.0659,0.0576,0.1321,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82650611,520.0337333333333,5,1,3,1,1,0,2,1
526.35828,538.91449,545.11407,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.5041,0.0321,2.0136,1.0751,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82652450,536.7956133333333,6,1,3,1,1,0,2,2
476.85141,448.02521,447.85809,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.2818,0.0321,1.0887,1.9538,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82651640,457.57823666666667,6,1,3,1,1,0,2,2
584.11469,563.83698,581.55768,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.4244,1.4083,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82653075,576.5031166666666,6,1,3,1,1,0,2,2
535.96429,553.27368,539.63538,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.1661,-0.1108,0.9861,-0.0571,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82650900,542.9577833333334,6,1,3,1,1,0,2,1
519.12421,532.10229,535.51208,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-0.8341,-1.4595,0.8197,1.7268,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,11.7584,876,28,82650062,82654409,528.91286,5,1,3,1,1,0,2,1
518.75427,507.9855,503.4425,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.4945,-0.7218,0.5057,0.6932,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,7.9243,733,28,82650064,82651948,510.06075666666675,6,1,4,0,1,0,2,1
446.40549,502.88031,443.2121,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,0.0321,0.2301,0.597,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,7.9243,733,28,82650064,82650836,464.1659666666667,6,1,4,0,1,0,2,1
454.21359,455.49411,458.11151,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.4343,1.1563,1.6393,1.9538,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,7.9243,733,28,82650064,82652458,455.93973666666665,6,1,4,0,1,0,2,2
500.6004,525.7381,488.09299,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,0.1508,-0.1108,-0.0821,-0.1667,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,7.9243,733,28,82650064,82654149,504.81049666666667,6,1,4,0,1,0,2,1
641.51849,696.21661,679.53302,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,0.6093,0.0321,0.4554,1.5806,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,7.9243,733,28,82650064,82653689,672.4227066666666,6,1,4,0,1,0,2,2
