math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid
645.7934,581.52972,640.73529,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2107,-.7218,.5033,.4892,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,14.8456,1106,28,82650012,82652694
459.68289,508.28409,497.86938,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.6093,1.1563,1.2221,2.618,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,14.8456,1106,28,82650012,82651056
425.6171,408.65009,412.64859,Male,Native,Language of test,No,No,No,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-.831,-1.1264,-.0497,.0257,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,14.8456,1106,28,82650012,82653117
373.2226,397.3345,385.30151,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,11-25 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.7039,-1.3175,.4147,-.1382,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,14.8456,1106,28,82650012,82654244
526.55322,489.2977,518.3537,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.262,2.618,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,14.8456,1106,28,82650012,82653809
444.80179,342.30688,401.80951,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,0-10 books,ISCED 2,ISCED 5B,ISCED 5B,14,-1.2278,-.6303,.2939,-.3886,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,14.8456,1106,28,82650012,82652148
509.8808,509.1391,520.01123,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,-1.0418,.0546,.0734,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,14.8456,1106,28,82650012,82650241
499.8342,455.90591,447.00781,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.5041,-1.1023,2.0296,1.6987,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653431
552.07782,528.35779,535.16718,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,2.843,3.4968,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82652646
500.08411,554.12451,529.10669,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.1894,2.0331,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82652081
443.31699,365.45959,398.7388,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,-.1108,1.62,1.6987,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650032
458.84811,517.0376,484.96271,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-1.2278,.0321,.9573,.4241,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653200
568.07941,550.78668,577.0257,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,-.5229,.9144,.1832,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82652377
575.88037,527.07703,534.17572,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,-.8341,-.7218,.6675,.351,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653089
552.45319,624.72968,575.92877,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.5975,-1.2004,1.6089,2.3257,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82654477
482.99399,455.50299,495.9393,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.222,1.1563,1.7183,3.4968,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82652952
394.64951,384.77789,397.41681,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,No,26-100 books,ISCED 1,"ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,-1.3402,.2607,.1497,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650363
503.17081,524.60791,491.3017,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-.2107,1.1563,2.9863,2.6336,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653818
477.94211,369.6698,433.95651,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.7039,-.8323,2.2903,1.232,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82652707
390.44351,288.5614,335.90021,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,.3005,1.1563,2.1047,1.9538,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82651434
604.31531,541.78088,613.69263,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.9127,1.0751,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650945
591.112,624.72809,621.63867,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,.2293,1.1563,1.8351,3.4968,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653850
620.77899,617.1026,654.14691,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 2,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2614,.0321,1.7897,1.9325,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650594
527.34167,501.2832,534.16101,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-.831,-1.3175,-.2798,-.6393,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650302
465.57919,432.0311,464.92831,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-1.6287,-1.2004,-1.1742,-.7316,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82651402
484.01419,511.52759,515.54102,Male,Native,Language of test,Yes,Yes,No,Yes,Yes,No,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,-1.6393,1.4669,1.6987,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82651374
560.40131,551.00922,557.13361,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.2818,.0321,1.6558,.6155,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653004
458.16479,349.04031,381.93231,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.831,-.7218,1.3115,.6932,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650901
528.47491,483.4375,501.0271,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.7272999999999999,1.1563,.7931,.6155,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653134
550.46832,501.2406,508.3223,Male,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,-.6133999999999999,.581,.0139,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650894
552.65961,573.685,619.01172,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,1.1563,-.5582,-.2998,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82650747
564.39941,548.22632,583.3725,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-.5975,-.7218,1.42,1.232,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82651584
691.83337,627.63129,680.20673,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.2293,-.1108,.6615,.0734,United Kingdom: Scotland,"A village, hamlet or rural area (fewer than 3 000 people)",Public,13.2182,727,18,82650015,82653142
319.16449,397.85101,328.23019,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,No,11-25 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.7039,-.5113,-.3034,-.3349,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82650079
384.10541,363.63379,391.84399,Female,Native,Language of test,No,Yes,No,Yes,Yes,Yes,0-10 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,.1919,-1.1871,1.0887,1.232,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82650957
533.17059,540.2973,555.76721,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 2,ISCED 2,ISCED 2,10,-.831,.0321,.2637,1.0751,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82653793
425.6972,543.08411,491.1871,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,No,More than 500 books,ISCED 5B,ISCED 2,ISCED 5B,14,-.7039,-1.4682,.0358,.3761,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82651024
499.01651,555.35669,584.18231,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,-1.6287,-1.4595,-.8673999999999999,-.4997,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82651285
470.91251,476.18469,511.90649,Female,First-Generation,Language of test,Yes,Yes,No,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 2,ISCED 5B,14,.6919,-1.0346,.2928,1.04,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82653719
439.29169,393.40369,386.96341,Female,Native,Language of test,No,Yes,No,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.7039,-1.5169,.792,.6932,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82652234
449.15509,416.86221,445.2915,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,11-25 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,.0058,-.5343,-.066,.1321,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82652133
488.9567,560.01208,582.28131,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,1.1563,-.3128,.1321,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82653699
537.26007,482.1767,497.79779,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,-1.4682,1.1042,.9104,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82651457
328.6817,357.7225,377.7301,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-.2684,-.7218,-.105,-.2788,United Kingdom: Scotland,A city (100 000 to about 1 000 000 people),Public,8.2424,272,18,82650016,82653277
367.83279,405.72809,365.43719,Female,Native,Language of test,No,No,Yes,Yes,Yes,No,0-10 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,-1.0757,-.3346,.1195,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82651191
420.26431,480.24399,458.9567,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.5975,1.1563,1.2543,1.4662,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82650609
473.50281,531.46753,478.65109,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,.5293,.4241,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82650484
593.15277,602.6842,577.05438,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2737,.0321,.509,.8852,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82651610
610.6792,622.99811,595.22357,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.2107,.8021,3.0964,3.4968,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82651433
573.69891,528.37671,530.90033,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2145,.0321,.4047,.0139,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82654128
563.24799,587.1181,591.30798,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-.831,1.1563,1.4379,1.4083,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82654230
547.71588,579.73022,561.8197,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.1471,.2793,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82653619
513.54901,468.25739,474.1131,Female,Second-Generation,Other language,No,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.4365,-1.0757,.0357,-.2221,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82651795
410.5,404.6387,385.05371,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,0-10 books,ISCED 5B,ISCED 2,ISCED 5B,14,-1.6287,-1.3651,.5537,.5326,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82652147
592.76709,623.84747,633.10468,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.1892,1.1563,1.2543,1.4662,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82651685
499.3031,454.29349,448.5062,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.2278,-1.1289,-.3718,-.7281,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82652716
634.93237,576.53198,602.34399,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,.0321,.6503,1.0751,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82654336
418.78979,418.20129,425.3685,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.356,-.1639,.7905,.4241,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82650194
640.83881,587.93323,631.55737,Male,Native,Language of test,Yes,No,No,Yes,Yes,Yes,11-25 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-.522,-1.1023,.1027,.3366,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82650753
519.25702,496.298,478.56409,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-1.6287,.0321,.5619,.6155,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82652067
567.98291,567.99969,587.22192,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,.2293,.0321,.8631,2.618,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82654530
501.21381,475.4537,481.61929,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-1.2278,.0321,-.4506,-.0962,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82650848
463.13089,490.56909,512.11072,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-1.6287,1.1563,-.5617,-.2221,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82654062
647.99371,627.65887,605.11572,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.8341,.0321,1.4097,2.618,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82651957
478.1123,515.87811,453.70221,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.2031,1.1563,1.3244,.2793,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82650041
358.978,379.68961,345.96979,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.6093,.0321,-1.3025,-.8442,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82652580
556.90369,523.97308,539.51282,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.7776999999999999,.0321,.6675,.6155,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82652638
464.1922,491.8429,433.70319,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,.0321,-.1725,.0139,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82651244
540.28381,537.24139,555.65662,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,.0768,1.1563,.2763,-.1128,United Kingdom: Scotland,A town (15 000 to about 100 000 people),Public,12.0202,1190,28,82650017,82650385
572.89362,564.32129,563.1828,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.0144,-1.2004,-.2933,-.9258999999999999,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.5111,1216,28,82650019,82653594
621.47803,632.72241,667.90332,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.0045,-.7218,.7561,.1832,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.5111,1216,28,82650019,82650283
449.68359,425.8085,458.01559,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.831,.0321,.6039,.4091,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.5111,1216,28,82650019,82653465
565.16541,566.01831,591.53741,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-.1201,-.1108,1.2167,.7462,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.5111,1216,28,82650019,82651329
709.66772,700.27679,739.24158,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,.0321,-.3774,.1827,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.5111,1216,28,82650019,82650352
442.2439,445.41769,456.3125,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.2818,1.1563,.1696,.0139,United Kingdom: Scotland,A small town (3 000 to about 15 000 people),Public,13.5111,1216,28,82650019,82650150
